country,year,sex,value,quality_obs_flag,quality_conf_status,dataflow,last_update,freq,indic_em,unit,age
Greece,2019,Females,50.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Greece,2020,Females,48.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Greece,2021,Females,52.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Greece,2022,Females,55.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Greece,2023,Females,57.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Greece,2024,Females,59.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Greece,2025,Females,62.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2009,Females,56.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2010,Females,56.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2011,Females,56.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2012,Females,54.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2013,Females,53.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2014,Females,54.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2015,Females,56.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2016,Females,58.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2017,Females,59.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2018,Females,61.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2019,Females,62.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2020,Females,60.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2021,Females,62.1,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2022,Females,63.7,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2023,Females,65.4,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2024,Females,66.5,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2025,Females,67.6,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2009,Females,71.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2010,Females,70.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2011,Females,70.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2012,Females,71.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2013,Females,71.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2014,Females,71.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2015,Females,70.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2016,Females,70.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2017,Females,71.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2018,Females,73.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2019,Females,74.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2020,Females,73.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2021,Females,75.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2022,Females,77.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2023,Females,78.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2024,Females,76.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2025,Females,75.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2005,Females,64.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2006,Females,65.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2007,Females,65.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2008,Females,66.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2009,Females,65.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2010,Females,65.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2011,Females,65.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2012,Females,66.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2013,Females,66.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2014,Females,67.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2015,Females,67.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2016,Females,67.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2017,Females,68.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2018,Females,68.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2019,Females,69.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2020,Females,69.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2021,Females,70.2,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2022,Females,71.2,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2023,Females,71.7,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2024,Females,72.2,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2025,Females,72.8,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2009,Females,57.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2010,Females,56.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2011,Females,53.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2012,Females,52.6,b,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2013,Females,52.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2014,Females,54.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2015,Females,55.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2016,Females,56.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2017,Females,58.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2018,Females,59.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2019,Females,61.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2020,Females,61.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2021,Females,63.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2022,Females,65.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2023,Females,66.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2024,Females,70.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2025,Females,71.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2009,Females,58.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2010,Females,59.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2011,Females,59.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
