country,year,sex,value,quality_obs_status_label,quality_note_indicator_label,quality_note_source_label,source_label,indicator_label
Georgia,2023,Female,38.98,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2022,Male,45.74,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2022,Female,39.41,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2021,Male,45.67,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2021,Female,39.09,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2020,Male,46.79,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2020,Female,40.25,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2019,Male,48.18,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2019,Female,40.48,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2018,Male,48.22,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2018,Female,40.3,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2017,Male,47.09,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Georgia,2017,Female,39.46,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Ghana,2021,Male,46.16,,,Repository: ILO-STATISTICS - Micro data processing,PC - Population Census,Mean weekly hours usually worked per employee by sex
Ghana,2021,Female,43.4,,,Repository: ILO-STATISTICS - Micro data processing,PC - Population Census,Mean weekly hours usually worked per employee by sex
Ghana,2015,Male,41.06,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Ghana,2015,Female,35.43,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Gambia,2023,Male,49.26,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Gambia,2023,Female,38.22,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Guinea-Bissau,2022,Male,45.13,,,Repository: ILO-STATISTICS - Micro data processing,HIES - Harmonized Survey on Household Living Conditions,Mean weekly hours usually worked per employee by sex
Guinea-Bissau,2022,Female,37.99,,,Repository: ILO-STATISTICS - Micro data processing,HIES - Harmonized Survey on Household Living Conditions,Mean weekly hours usually worked per employee by sex
Guinea-Bissau,2019,Male,44.89,,,Repository: ILO-STATISTICS - Micro data processing,HIES - Harmonized Survey on Household Living Conditions,Mean weekly hours usually worked per employee by sex
Guinea-Bissau,2019,Female,39.69,,,Repository: ILO-STATISTICS - Micro data processing,HIES - Harmonized Survey on Household Living Conditions,Mean weekly hours usually worked per employee by sex
Greece,2025,Male,40.25,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2025,Female,37.85,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2024,Male,40.12,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2024,Female,37.59,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2023,Male,40.27,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2023,Female,37.55,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2022,Male,40.11,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2022,Female,37.15,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2021,Male,40.14,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2021,Female,37.16,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2020,Male,40.18,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2020,Female,36.9,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2019,Male,40.05,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2019,Female,36.8,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2018,Male,40.17,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2018,Female,37.04,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2017,Male,40.29,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2017,Female,36.87,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2016,Male,40.48,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2016,Female,37.02,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2015,Male,40.29,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Greece,2015,Female,37.07,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2023,Male,45.38,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2023,Female,40.78,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2021,Male,42.02,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2021,Female,39.75,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2020,Male,41.21,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2020,Female,39.99,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2019,Male,41.81,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2019,Female,39.72,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2018,Male,43.64,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Grenada,2018,Female,40.87,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2024,Male,48.56,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2024,Female,40.4,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2023,Male,44.73,,,Repository: ILO-STATISTICS - Micro data processing,HS - Living Conditions National Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2023,Female,37.67,,,Repository: ILO-STATISTICS - Micro data processing,HS - Living Conditions National Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2022,Male,43.22,Break in series,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2022,Female,35.85,Break in series,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2021,Male,48.38,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2021,Female,42.84,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2019,Male,48.26,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2019,Female,42.41,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2018,Male,47.67,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2018,Female,41.35,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2017,Male,47.35,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2017,Female,40.95,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2016,Male,47.55,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2016,Female,42.3,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2015,Male,47.28,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guatemala,2015,Female,41.58,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Employment and Income Survey,Mean weekly hours usually worked per employee by sex
Guyana,2019,Male,50.49,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Guyana,2019,Female,42.56,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Guyana,2018,Male,50.38,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
